gysz;Megrendelésszám;Gyáriszám;Megnevezés ;Cikkszám;GYÉv
980350;4570000557;1400980350;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980360;4570000557;1400980360;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980362;4570000557;1400980362;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980365;4570000557;1400980365;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980366;4570000557;1400980366;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980368;4570000557;1400980368;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980372;4570000557;1400980372;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980373;4570000557;1400980373;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980374;4570000557;1400980374;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980377;4570000557;1400980377;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980379;4570000557;1400980379;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980382;4570000557;1400980382;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980384;4570000557;1400980384;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980394;4570000557;1400980394;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980396;4570000557;1400980396;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980397;4570000557;1400980397;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980404;4570000557;1400980404;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980405;4570000557;1400980405;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980406;4570000557;1400980406;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980408;4570000557;1400980408;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980413;4570000557;1400980413;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980415;4570000557;1400980415;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980416;4570000557;1400980416;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980433;4570000557;1400980433;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980506;4570000557;1400980506;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980557;4570000557;1400980557;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980582;4570000557;1400980582;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980598;4570000557;1400980598;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980642;4570000557;1400980642;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980657;4570000557;1400980657;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980658;4570000557;1400980658;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980666;4570000557;1400980666;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980667;4570000557;1400980667;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980670;4570000557;1400980670;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980680;4570000557;1400980680;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980697;4570000557;1400980697;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980700;4570000557;1400980700;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980701;4570000557;1400980701;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980702;4570000557;1400980702;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980704;4570000557;1400980704;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980705;4570000557;1400980705;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980706;4570000557;1400980706;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980707;4570000557;1400980707;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980708;4570000557;1400980708;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980709;4570000557;1400980709;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980710;4570000557;1400980710;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980712;4570000557;1400980712;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980713;4570000557;1400980713;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980714;4570000557;1400980714;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980719;4570000557;1400980719;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980722;4570000557;1400980722;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980723;4570000557;1400980723;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980726;4570000557;1400980726;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980727;4570000557;1400980727;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980732;4570000557;1400980732;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980733;4570000557;1400980733;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980734;4570000557;1400980734;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980736;4570000557;1400980736;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980737;4570000557;1400980737;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980739;4570000557;1400980739;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980742;4570000557;1400980742;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980743;4570000557;1400980743;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980746;4570000557;1400980746;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980747;4570000557;1400980747;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980748;4570000557;1400980748;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980750;4570000557;1400980750;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980752;4570000557;1400980752;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980753;4570000557;1400980753;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980760;4570000557;1400980760;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980761;4570000557;1400980761;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980766;4570000557;1400980766;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980767;4570000557;1400980767;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980768;4570000557;1400980768;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980769;4570000557;1400980769;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980772;4570000557;1400980772;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980777;4570000557;1400980777;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980786;4570000557;1400980786;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980787;4570000557;1400980787;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980788;4570000557;1400980788;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980789;4570000557;1400980789;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980790;4570000557;1400980790;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980792;4570000557;1400980792;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980795;4570000557;1400980795;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980797;4570000557;1400980797;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980798;4570000557;1400980798;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980799;4570000557;1400980799;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980801;4570000557;1400980801;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980802;4570000557;1400980802;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980804;4570000557;1400980804;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980807;4570000557;1400980807;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980810;4570000557;1400980810;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980812;4570000557;1400980812;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980815;4570000557;1400980815;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980824;4570000557;1400980824;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980826;4570000557;1400980826;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980827;4570000557;1400980827;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980828;4570000557;1400980828;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980829;4570000557;1400980829;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980834;4570000557;1400980834;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980835;4570000557;1400980835;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980836;4570000557;1400980836;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980843;4570000557;1400980843;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980844;4570000557;1400980844;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980846;4570000557;1400980846;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980855;4570000557;1400980855;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980862;4570000557;1400980862;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980868;4570000557;1400980868;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980872;4570000557;1400980872;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980882;4570000557;1400980882;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980891;4570000557;1400980891;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980899;4570000557;1400980899;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980922;4570000557;1400980922;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980924;4570000557;1400980924;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980952;4570000557;1400980952;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980956;4570000557;1400980956;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980975;4570000557;1400980975;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
980987;4570000557;1400980987;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981008;4570000557;1400981008;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981009;4570000557;1400981009;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981010;4570000557;1400981010;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981015;4570000557;1400981015;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981028;4570000557;1400981028;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981043;4570000557;1400981043;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981077;4570000557;1400981077;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981099;4570000557;1400981099;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981130;4570000557;1400981130;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981170;4570000557;1400981170;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981197;4570000557;1400981197;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981261;4570000557;1400981261;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981273;4570000557;1400981273;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981294;4570000557;1400981294;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981311;4570000557;1400981311;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981329;4570000557;1400981329;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981331;4570000557;1400981331;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981343;4570000557;1400981343;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981344;4570000557;1400981344;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981371;4570000557;1400981371;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981375;4570000557;1400981375;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981390;4570000557;1400981390;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981404;4570000557;1400981404;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981408;4570000557;1400981408;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981422;4570000557;1400981422;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981446;4570000557;1400981446;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981527;4570000557;1400981527;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981528;4570000557;1400981528;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981575;4570000557;1400981575;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981583;4570000557;1400981583;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981589;4570000557;1400981589;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981605;4570000557;1400981605;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981638;4570000557;1400981638;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981643;4570000557;1400981643;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981656;4570000557;1400981656;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981662;4570000557;1400981662;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981702;4570000557;1400981702;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981739;4570000557;1400981739;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981748;4570000557;1400981748;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981755;4570000557;1400981755;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981760;4570000557;1400981760;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981763;4570000557;1400981763;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981777;4570000557;1400981777;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981781;4570000557;1400981781;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981783;4570000557;1400981783;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
981807;4570000557;1400981807;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
984892;4570000557;1400984892;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
984908;4570000557;1400984908;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
984948;4570000557;1400984948;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
984949;4570000557;1400984949;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
984951;4570000557;1400984951;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
984978;4570000557;1400984978;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
984981;4570000557;1400984981;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985007;4570000557;1400985007;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985012;4570000557;1400985012;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985023;4570000557;1400985023;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985029;4570000557;1400985029;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985034;4570000557;1400985034;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985036;4570000557;1400985036;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985037;4570000557;1400985037;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985038;4570000557;1400985038;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985039;4570000557;1400985039;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985044;4570000557;1400985044;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985045;4570000557;1400985045;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985046;4570000557;1400985046;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985047;4570000557;1400985047;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985054;4570000557;1400985054;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985056;4570000557;1400985056;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985058;4570000557;1400985058;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985060;4570000557;1400985060;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985065;4570000557;1400985065;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985068;4570000557;1400985068;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985071;4570000557;1400985071;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985075;4570000557;1400985075;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985093;4570000557;1400985093;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985101;4570000557;1400985101;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985115;4570000557;1400985115;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985118;4570000557;1400985118;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985131;4570000557;1400985131;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985148;4570000557;1400985148;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985149;4570000557;1400985149;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985151;4570000557;1400985151;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985155;4570000557;1400985155;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985157;4570000557;1400985157;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985158;4570000557;1400985158;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985166;4570000557;1400985166;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985171;4570000557;1400985171;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985192;4570000557;1400985192;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985193;4570000557;1400985193;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985217;4570000557;1400985217;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985219;4570000557;1400985219;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985222;4570000557;1400985222;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985223;4570000557;1400985223;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985230;4570000557;1400985230;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985234;4570000557;1400985234;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985236;4570000557;1400985236;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985238;4570000557;1400985238;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985239;4570000557;1400985239;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985240;4570000557;1400985240;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985243;4570000557;1400985243;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985244;4570000557;1400985244;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985246;4570000557;1400985246;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985250;4570000557;1400985250;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985251;4570000557;1400985251;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985256;4570000557;1400985256;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985257;4570000557;1400985257;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985258;4570000557;1400985258;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985259;4570000557;1400985259;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985261;4570000557;1400985261;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985262;4570000557;1400985262;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985263;4570000557;1400985263;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985264;4570000557;1400985264;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985265;4570000557;1400985265;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985266;4570000557;1400985266;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985269;4570000557;1400985269;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985272;4570000557;1400985272;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985274;4570000557;1400985274;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985275;4570000557;1400985275;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985277;4570000557;1400985277;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985280;4570000557;1400985280;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985281;4570000557;1400985281;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985282;4570000557;1400985282;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985283;4570000557;1400985283;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985284;4570000557;1400985284;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985308;4570000557;1400985308;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985309;4570000557;1400985309;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985326;4570000557;1400985326;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985327;4570000557;1400985327;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985330;4570000557;1400985330;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985336;4570000557;1400985336;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985337;4570000557;1400985337;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985339;4570000557;1400985339;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985341;4570000557;1400985341;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985342;4570000557;1400985342;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985347;4570000557;1400985347;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985350;4570000557;1400985350;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985353;4570000557;1400985353;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985355;4570000557;1400985355;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985356;4570000557;1400985356;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985359;4570000557;1400985359;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985362;4570000557;1400985362;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985364;4570000557;1400985364;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985369;4570000557;1400985369;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985373;4570000557;1400985373;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985378;4570000557;1400985378;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985379;4570000557;1400985379;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985381;4570000557;1400985381;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985382;4570000557;1400985382;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985383;4570000557;1400985383;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985384;4570000557;1400985384;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985385;4570000557;1400985385;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985386;4570000557;1400985386;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985387;4570000557;1400985387;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985388;4570000557;1400985388;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985389;4570000557;1400985389;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985390;4570000557;1400985390;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985391;4570000557;1400985391;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985392;4570000557;1400985392;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985393;4570000557;1400985393;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985394;4570000557;1400985394;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985395;4570000557;1400985395;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985396;4570000557;1400985396;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985398;4570000557;1400985398;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985399;4570000557;1400985399;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985401;4570000557;1400985401;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985407;4570000557;1400985407;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985411;4570000557;1400985411;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985412;4570000557;1400985412;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985427;4570000557;1400985427;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985430;4570000557;1400985430;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985431;4570000557;1400985431;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985432;4570000557;1400985432;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985433;4570000557;1400985433;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985435;4570000557;1400985435;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985436;4570000557;1400985436;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985437;4570000557;1400985437;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985439;4570000557;1400985439;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985440;4570000557;1400985440;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985443;4570000557;1400985443;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985444;4570000557;1400985444;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985445;4570000557;1400985445;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985446;4570000557;1400985446;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985447;4570000557;1400985447;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985448;4570000557;1400985448;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985449;4570000557;1400985449;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
985452;4570000557;1400985452;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014
