gysz;Megrendelésszám;Gyáriszám;Megnevezés ;Cikkszám;GYÉv;;
0966427;4570000557;1400966427;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966427;0966427
0966440;4570000557;1400966440;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966440;0966440
0966446;4570000557;1400966446;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966446;0966446
0966460;4570000557;1400966460;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966460;0966460
0966464;4570000557;1400966464;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966464;0966464
0966472;4570000557;1400966472;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966472;0966472
0966473;4570000557;1400966473;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966473;0966473
0966476;4570000557;1400966476;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966476;0966476
0966479;4570000557;1400966479;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966479;0966479
0966513;4570000557;1400966513;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966513;0966513
0966525;4570000557;1400966525;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966525;0966525
0966548;4570000557;1400966548;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966548;0966548
0966563;4570000557;1400966563;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966563;0966563
0966625;4570000557;1400966625;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966625;0966625
0966628;4570000557;1400966628;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966628;0966628
0966636;4570000557;1400966636;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966636;0966636
0966640;4570000557;1400966640;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966640;0966640
0966654;4570000557;1400966654;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966654;0966654
0966658;4570000557;1400966658;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966658;0966658
0966664;4570000557;1400966664;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966664;0966664
0966665;4570000557;1400966665;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966665;0966665
0966668;4570000557;1400966668;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966668;0966668
0966689;4570000557;1400966689;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966689;0966689
0966690;4570000557;1400966690;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966690;0966690
0966691;4570000557;1400966691;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966691;0966691
0966692;4570000557;1400966692;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966692;0966692
0966707;4570000557;1400966707;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966707;0966707
0966727;4570000557;1400966727;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966727;0966727
0966733;4570000557;1400966733;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966733;0966733
0966737;4570000557;1400966737;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966737;0966737
0966739;4570000557;1400966739;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966739;0966739
0966741;4570000557;1400966741;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966741;0966741
0966747;4570000557;1400966747;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966747;0966747
0966763;4570000557;1400966763;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966763;0966763
0966764;4570000557;1400966764;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966764;0966764
0966795;4570000557;1400966795;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966795;0966795
0966843;4570000557;1400966843;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966843;0966843
0966861;4570000557;1400966861;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966861;0966861
0966885;4570000557;1400966885;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966885;0966885
0966901;4570000557;1400966901;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966901;0966901
0966904;4570000557;1400966904;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966904;0966904
0966910;4570000557;1400966910;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966910;0966910
0966933;4570000557;1400966933;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966933;0966933
0966971;4570000557;1400966971;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966971;0966971
0966989;4570000557;1400966989;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966989;0966989
0966992;4570000557;1400966992;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00966992;0966992
0967008;4570000557;1400967008;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00967008;0967008
0967015;4570000557;1400967015;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00967015;0967015
0967027;4570000557;1400967027;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00967027;0967027
0967032;4570000557;1400967032;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00967032;0967032
0967035;4570000557;1400967035;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00967035;0967035
0967044;4570000557;1400967044;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00967044;0967044
0975951;4570000557;1400975951;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00975951;0975951
0975954;4570000557;1400975954;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00975954;0975954
0975960;4570000557;1400975960;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00975960;0975960
0975972;4570000557;1400975972;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00975972;0975972
0975976;4570000557;1400975976;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00975976;0975976
0975996;4570000557;1400975996;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00975996;0975996
0976005;4570000557;1400976005;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976005;0976005
0976009;4570000557;1400976009;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976009;0976009
0976023;4570000557;1400976023;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976023;0976023
0976027;4570000557;1400976027;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976027;0976027
0976031;4570000557;1400976031;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976031;0976031
0976033;4570000557;1400976033;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976033;0976033
0976052;4570000557;1400976052;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976052;0976052
0976069;4570000557;1400976069;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976069;0976069
0976084;4570000557;1400976084;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976084;0976084
0976092;4570000557;1400976092;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976092;0976092
0976150;4570000557;1400976150;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976150;0976150
0976152;4570000557;1400976152;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976152;0976152
0976154;4570000557;1400976154;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976154;0976154
0976161;4570000557;1400976161;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976161;0976161
0976179;4570000557;1400976179;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976179;0976179
0976184;4570000557;1400976184;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976184;0976184
0976201;4570000557;1400976201;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976201;0976201
0976205;4570000557;1400976205;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976205;0976205
0976212;4570000557;1400976212;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976212;0976212
0976213;4570000557;1400976213;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976213;0976213
0976218;4570000557;1400976218;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976218;0976218
0976222;4570000557;1400976222;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976222;0976222
0976225;4570000557;1400976225;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976225;0976225
0976231;4570000557;1400976231;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976231;0976231
0976236;4570000557;1400976236;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976236;0976236
0976260;4570000557;1400976260;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976260;0976260
0976266;4570000557;1400976266;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976266;0976266
0976270;4570000557;1400976270;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976270;0976270
0976309;4570000557;1400976309;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976309;0976309
0976322;4570000557;1400976322;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976322;0976322
0976407;4570000557;1400976407;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976407;0976407
0976415;4570000557;1400976415;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976415;0976415
0976421;4570000557;1400976421;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976421;0976421
0976422;4570000557;1400976422;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976422;0976422
0976427;4570000557;1400976427;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976427;0976427
0976429;4570000557;1400976429;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976429;0976429
0976430;4570000557;1400976430;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976430;0976430
0976432;4570000557;1400976432;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976432;0976432
0976434;4570000557;1400976434;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976434;0976434
0976435;4570000557;1400976435;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976435;0976435
0976436;4570000557;1400976436;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976436;0976436
0976437;4570000557;1400976437;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976437;0976437
0976438;4570000557;1400976438;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976438;0976438
0976440;4570000557;1400976440;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976440;0976440
0976441;4570000557;1400976441;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976441;0976441
0976443;4570000557;1400976443;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976443;0976443
0976446;4570000557;1400976446;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976446;0976446
0976448;4570000557;1400976448;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976448;0976448
0976449;4570000557;1400976449;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976449;0976449
0976450;4570000557;1400976450;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976450;0976450
0976451;4570000557;1400976451;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976451;0976451
0976452;4570000557;1400976452;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976452;0976452
0976453;4570000557;1400976453;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976453;0976453
0976454;4570000557;1400976454;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976454;0976454
0976455;4570000557;1400976455;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976455;0976455
0976458;4570000557;1400976458;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976458;0976458
0976462;4570000557;1400976462;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976462;0976462
0976463;4570000557;1400976463;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976463;0976463
0976466;4570000557;1400976466;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976466;0976466
0976469;4570000557;1400976469;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976469;0976469
0976470;4570000557;1400976470;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976470;0976470
0976471;4570000557;1400976471;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976471;0976471
0976472;4570000557;1400976472;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976472;0976472
0976474;4570000557;1400976474;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976474;0976474
0976475;4570000557;1400976475;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976475;0976475
0976476;4570000557;1400976476;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976476;0976476
0976477;4570000557;1400976477;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976477;0976477
0976478;4570000557;1400976478;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976478;0976478
0976480;4570000557;1400976480;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976480;0976480
0976482;4570000557;1400976482;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976482;0976482
0976483;4570000557;1400976483;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976483;0976483
0976485;4570000557;1400976485;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976485;0976485
0976487;4570000557;1400976487;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976487;0976487
0976488;4570000557;1400976488;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976488;0976488
0976489;4570000557;1400976489;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976489;0976489
0976490;4570000557;1400976490;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976490;0976490
0976496;4570000557;1400976496;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976496;0976496
0976502;4570000557;1400976502;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976502;0976502
0976503;4570000557;1400976503;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976503;0976503
0976506;4570000557;1400976506;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976506;0976506
0976508;4570000557;1400976508;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976508;0976508
0976509;4570000557;1400976509;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976509;0976509
0976511;4570000557;1400976511;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976511;0976511
0976513;4570000557;1400976513;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976513;0976513
0976515;4570000557;1400976515;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976515;0976515
0976518;4570000557;1400976518;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976518;0976518
0976519;4570000557;1400976519;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976519;0976519
0976525;4570000557;1400976525;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976525;0976525
0976526;4570000557;1400976526;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976526;0976526
0976529;4570000557;1400976529;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976529;0976529
0976530;4570000557;1400976530;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976530;0976530
0976532;4570000557;1400976532;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976532;0976532
0976535;4570000557;1400976535;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976535;0976535
0976537;4570000557;1400976537;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976537;0976537
0976539;4570000557;1400976539;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976539;0976539
0976543;4570000557;1400976543;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976543;0976543
0976545;4570000557;1400976545;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976545;0976545
0976547;4570000557;1400976547;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976547;0976547
0976549;4570000557;1400976549;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976549;0976549
0976550;4570000557;1400976550;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976550;0976550
0976553;4570000557;1400976553;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976553;0976553
0976554;4570000557;1400976554;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976554;0976554
0976555;4570000557;1400976555;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976555;0976555
0976557;4570000557;1400976557;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976557;0976557
0976559;4570000557;1400976559;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976559;0976559
0976561;4570000557;1400976561;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976561;0976561
0976563;4570000557;1400976563;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976563;0976563
0976566;4570000557;1400976566;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976566;0976566
0976570;4570000557;1400976570;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976570;0976570
0976576;4570000557;1400976576;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976576;0976576
0976577;4570000557;1400976577;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976577;0976577
0976578;4570000557;1400976578;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976578;0976578
0976579;4570000557;1400976579;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976579;0976579
0976581;4570000557;1400976581;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976581;0976581
0976582;4570000557;1400976582;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976582;0976582
0976584;4570000557;1400976584;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976584;0976584
0976585;4570000557;1400976585;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976585;0976585
0976600;4570000557;1400976600;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976600;0976600
0976609;4570000557;1400976609;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976609;0976609
0976610;4570000557;1400976610;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976610;0976610
0976611;4570000557;1400976611;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976611;0976611
0976614;4570000557;1400976614;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976614;0976614
0976617;4570000557;1400976617;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976617;0976617
0976629;4570000557;1400976629;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976629;0976629
0976634;4570000557;1400976634;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976634;0976634
0976637;4570000557;1400976637;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976637;0976637
0976647;4570000557;1400976647;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976647;0976647
0976694;4570000557;1400976694;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976694;0976694
0976709;4570000557;1400976709;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976709;0976709
0976743;4570000557;1400976743;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976743;0976743
0976774;4570000557;1400976774;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976774;0976774
0976775;4570000557;1400976775;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976775;0976775
0976776;4570000557;1400976776;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976776;0976776
0976812;4570000557;1400976812;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976812;0976812
0976831;4570000557;1400976831;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976831;0976831
0976842;4570000557;1400976842;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976842;0976842
0976859;4570000557;1400976859;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976859;0976859
0976875;4570000557;1400976875;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976875;0976875
0976957;4570000557;1400976957;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976957;0976957
0976966;4570000557;1400976966;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976966;0976966
0976979;4570000557;1400976979;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976979;0976979
0976933;4570000557;1400976933;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976933;0976933
0976962;4570000557;1400976962;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976962;0976962
0976973;4570000557;1400976973;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976973;0976973
0976987;4570000557;1400976987;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976987;0976987
0976993;4570000557;1400976993;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00976993;0976993
0977004;4570000557;1400977004;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00977004;0977004
0977009;4570000557;1400977009;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00977009;0977009
0977028;4570000557;1400977028;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00977028;0977028
0977049;4570000557;1400977049;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00977049;0977049
0977052;4570000557;1400977052;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00977052;0977052
0977059;4570000557;1400977059;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00977059;0977059
0977145;4570000557;1400977145;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00977145;0977145
0977274;4570000557;1400977274;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00977274;0977274
0977288;4570000557;1400977288;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00977288;0977288
0977289;4570000557;1400977289;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00977289;0977289
0977331;4570000557;1400977331;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00977331;0977331
0977345;4570000557;1400977345;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00977345;0977345
0980347;4570000557;1400980347;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980347;0980347
0980350;4570000557;1400980350;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980350;0980350
0980360;4570000557;1400980360;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980360;0980360
0980362;4570000557;1400980362;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980362;0980362
0980365;4570000557;1400980365;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980365;0980365
0980366;4570000557;1400980366;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980366;0980366
0980368;4570000557;1400980368;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980368;0980368
0980372;4570000557;1400980372;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980372;0980372
0980373;4570000557;1400980373;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980373;0980373
0980374;4570000557;1400980374;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980374;0980374
0980377;4570000557;1400980377;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980377;0980377
0980379;4570000557;1400980379;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980379;0980379
0980382;4570000557;1400980382;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980382;0980382
0980384;4570000557;1400980384;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980384;0980384
0980394;4570000557;1400980394;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980394;0980394
0980396;4570000557;1400980396;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980396;0980396
0980397;4570000557;1400980397;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980397;0980397
0980404;4570000557;1400980404;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980404;0980404
0980405;4570000557;1400980405;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980405;0980405
0980406;4570000557;1400980406;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980406;0980406
0980408;4570000557;1400980408;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980408;0980408
0980413;4570000557;1400980413;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980413;0980413
0980415;4570000557;1400980415;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980415;0980415
0980416;4570000557;1400980416;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980416;0980416
0980433;4570000557;1400980433;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980433;0980433
0980506;4570000557;1400980506;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980506;0980506
0980557;4570000557;1400980557;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980557;0980557
0980582;4570000557;1400980582;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980582;0980582
0980598;4570000557;1400980598;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980598;0980598
0980642;4570000557;1400980642;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980642;0980642
0980657;4570000557;1400980657;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980657;0980657
0980658;4570000557;1400980658;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980658;0980658
0980666;4570000557;1400980666;G4_FLOGISTON_RF1_ECS_MEMB_05;G00103;2014;00980666;0980666
